title,country,location,building_construction_year,building_total_floors,apartment_floor,apartment_rooms,apartment_bedrooms,apartment_bathrooms,apartment_total_area,apartment_living_area,price_in_USD,image,url
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,3,2,1,115.0,75.0,121709.0,https://realting.com/uploads/bigSlider/2df/6580d36008ff3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540402
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,95.0,75.0,261939.0,https://realting.com/uploads/bigSlider/399/c119b9333c6a5.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542379
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,4,2,1,130.0,75.0,112078.0,https://realting.com/uploads/bigSlider/99a/5ac54119a99bd.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539248
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,60.0,75.0,128059.0,https://realting.com/uploads/bigSlider/1d8/4461ba2dabc73.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539190
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,5,2,2,1,52.0,75.0,142040.0,https://realting.com/uploads/bigSlider/874/785870ecb4acb.webp,https://realting.com/property-for-sale/turkey/zera-homes/1564277
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,7,7,2,2,1,60.0,75.0,170393.0,https://realting.com/uploads/bigSlider/19c/e2ba4636c38b5.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537321
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,11,5,3,2,1,110.0,75.0,195994.0,https://realting.com/uploads/bigSlider/71c/48dedcc349625.webp,https://realting.com/property-for-sale/turkey/zera-homes/1518638
2 room apartment,Turkey,"Alanya, Turkey",2023,4,3,3,2,2,115.0,75.0,232974.0,https://realting.com/uploads/bigSlider/de9/546d924d6e83.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1602887
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,2,2,1,58.0,75.0,233690.0,https://realting.com/uploads/bigSlider/a78/a7494488d7ae93156c156bdba947d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707050
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,127.0,75.0,146871.0,https://realting.com/uploads/bigSlider/670/4221d634186cc2556faacd9b54d44.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757589
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,45.0,75.0,124997.0,https://realting.com/uploads/bigSlider/fc7/77a8c743b7cc79dd6b805a490535f.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707206
2 room apartment,Turkey,"Erdemli, Turkey",2024,,1,2,2,1,90.0,75.0,104345.0,https://realting.com/uploads/bigSlider/8b6/aadc270b23cef109dd11f9a0e1fe2.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1543871
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,105.0,75.0,271732.0,https://realting.com/uploads/bigSlider/f79/d4e5e95a49e9fa46c18fed8478173.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1737430
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,115.0,75.0,243312.0,https://realting.com/uploads/bigSlider/aaa/60a5b354995b3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539993
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,128.0,75.0,127714.0,https://realting.com/uploads/bigSlider/2f4/12848179e25b8403b0df7814e4d94.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757464
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,5,4,3,2,2,85.0,75.0,149582.0,https://realting.com/uploads/bigSlider/8b5/69912996af721.webp,https://realting.com/property-for-sale/turkey/park-estate/767758
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,2,2,2,2,1,60.0,75.0,126895.0,https://realting.com/uploads/bigSlider/7fc/8171c0047fca3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538110
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,8,8,3,2,1,120.0,75.0,209551.0,https://realting.com/uploads/bigSlider/e43/8ee6298994c2f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541113
1 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,1,1,71.0,75.0,226762.0,https://realting.com/uploads/bigSlider/51d/2181b5b19ae5b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1633901
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,69.0,75.0,211951.0,https://realting.com/uploads/bigSlider/0aa/018c7e162a9c7245be6a02fdfccba.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707030
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,125.0,75.0,197909.0,https://realting.com/uploads/bigSlider/b50/f292ec9b6d051.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1548441
1 room apartment,Turkey,"Mediterranean Region, Antalya, Turkey",2023,,4,3,1,1,72.0,75.0,208690.0,https://realting.com/uploads/bigSlider/949/39a332c5e4ec3.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636800
5 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,5,2,1,156.0,75.0,232603.0,https://realting.com/uploads/bigSlider/352/82d3644545db6ad033022fd694e1d.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1718575
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,12,1,3,2,2,120.0,75.0,167387.0,https://realting.com/uploads/bigSlider/426/7ad7a191f1ab05efae5b1488e9531.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750749
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,12,8,2,1,1,70.0,75.0,143475.0,https://realting.com/uploads/bigSlider/81f/1bc0cb40d03e903a76f2c49b522b9.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750667
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,100.0,75.0,139701.0,https://realting.com/uploads/bigSlider/642/6329ad8c79ce9.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541611
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,7,7,2,2,1,55.0,75.0,129928.0,https://realting.com/uploads/bigSlider/416/c2cf1ac9391d7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1320949
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,5,2,2,1,52.0,75.0,234769.0,https://realting.com/uploads/bigSlider/cc0/f23533323d8a7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1391926
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,1,2,2,1,42.0,75.0,125540.0,https://realting.com/uploads/bigSlider/934/c162ee2b3a393.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1580145
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,60.0,75.0,151342.0,https://realting.com/uploads/bigSlider/d25/6725a145b1c2f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539331
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,2,2,1,68.0,75.0,143475.0,https://realting.com/uploads/bigSlider/f27/424ad97e34333f55cac0eadbca605.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1721289
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,105.0,75.0,135866.0,https://realting.com/uploads/bigSlider/f79/d4e5e95a49e9fa46c18fed8478173.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757523
1 room apartment,Turkey,"Marmara Region, Turkey",2023,,4,3,1,1,89.0,75.0,217386.0,https://realting.com/uploads/bigSlider/422/eb5976524b553f68cb342b76446f8.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634314
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,12,8,3,2,2,125.0,75.0,197821.0,https://realting.com/uploads/bigSlider/4ce/f2d5a0504075d44159ff3361a256e.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751557
1 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,1,1,50.0,75.0,190212.0,https://realting.com/uploads/bigSlider/84d/c167eac9678a1.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636835
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,4,3,2,1,85.0,75.0,197821.0,https://realting.com/uploads/bigSlider/bc5/b1d2ae2adc007.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1634095
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,64.0,75.0,171735.0,https://realting.com/uploads/bigSlider/4f6/e66415618106d371b5b74dde154b5.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707023
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,1,1,48.0,75.0,206516.0,https://realting.com/uploads/bigSlider/a98/6a3bc16a1935b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636629
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,2,1,3,2,1,75.0,75.0,151342.0,https://realting.com/uploads/bigSlider/49a/c4a5c4303dfc7.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538763
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,2,2,2,1,65.0,75.0,139288.0,https://realting.com/uploads/bigSlider/49f/61a5c59531993.webp,https://realting.com/property-for-sale/turkey/zera-homes/1603138
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,2,3,2,1,70.0,75.0,134670.0,https://realting.com/uploads/bigSlider/e6c/a189e9183993a18ac89d14213eba9.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685206
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,10,3,2,1,1,65.0,75.0,140214.0,https://realting.com/uploads/bigSlider/598/98f84db36b5022bac4fcee4c6aa41.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751246
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,1,3,2,1,110.0,75.0,230128.0,https://realting.com/uploads/bigSlider/8a9/46ead2824e0ff.webp,https://realting.com/property-for-sale/turkey/zera-homes/1594632
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,4,4,2,2,1,45.0,75.0,154152.0,https://realting.com/uploads/bigSlider/98c/38c6df8841a77.webp,https://realting.com/property-for-sale/turkey/zera-homes/993366
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,2,2,1,49.0,75.0,125942.0,https://realting.com/uploads/bigSlider/326/42fe00f3e4b2d.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539197
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,4,4,2,2,1,55.0,75.0,137372.0,https://realting.com/uploads/bigSlider/630/c33b59ab446cb.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538256
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,7,4,2,2,1,70.0,75.0,139288.0,https://realting.com/uploads/bigSlider/283/e9e07c3c0ed47.webp,https://realting.com/property-for-sale/turkey/zera-homes/1449739
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,3,3,2,2,1,53.0,75.0,209207.0,https://realting.com/uploads/bigSlider/ccc/f243a48f680db.webp,https://realting.com/property-for-sale/turkey/zera-homes/1483849
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,3,3,2,2,1,47.0,75.0,186084.0,https://realting.com/uploads/bigSlider/466/636965a261dd9.webp,https://realting.com/property-for-sale/turkey/zera-homes/1145776
apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2008,,4,3,2,1,100.0,75.0,173909.0,https://realting.com/uploads/bigSlider/26d/358a3b9a4ad37851973f5d7f6cd20.webp,https://realting.com/property-for-sale/turkey/stay-property/1755575
3 room apartment,Turkey,"Erdemli, Turkey",2019,,2,3,2,2,110.0,75.0,196734.0,https://realting.com/uploads/bigSlider/5b6/dc0a6335b93dd008770aed235032d.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1674969
2 room apartment,Turkey,"Alanya, Turkey",2023,,4,3,2,2,120.0,75.0,146026.0,https://realting.com/uploads/bigSlider/559/5aaa16b185c2f.webp,https://realting.com/property-for-sale/turkey/viya-law-consulting/1435043
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,7,7,2,2,1,59.0,75.0,154835.0,https://realting.com/uploads/bigSlider/a42/bdea46b5ac1a1.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537849
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,5,5,2,2,1,51.0,75.0,142040.0,https://realting.com/uploads/bigSlider/8ac/7c8356e1d71b.webp,https://realting.com/property-for-sale/turkey/zera-homes/1128873
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,3,2,1,115.0,75.0,151342.0,https://realting.com/uploads/bigSlider/1af/40874e20e79f3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540998
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,3,2,1,115.0,75.0,203730.0,https://realting.com/uploads/bigSlider/84d/3dd6999686097.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539721
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,109.0,75.0,119562.0,https://realting.com/uploads/bigSlider/bb9/4855d7afeddc6c2484ecb4f562e23.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757399
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2016,4,2,2,1,1,70.0,75.0,137496.0,https://realting.com/uploads/bigSlider/583/d008750683c58a4573494a753a6a0.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751508
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,3,2,2,1,45.0,75.0,133910.0,https://realting.com/uploads/bigSlider/4e5/d37c4c303fcb9521e02626f6dab71.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1706107
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,13,1,3,2,1,110.0,75.0,207005.0,https://realting.com/uploads/bigSlider/9b3/0686ea9a88f0f.webp,https://realting.com/property-for-sale/turkey/zera-homes/1414326
2 room apartment,Turkey,"Alanya, Turkey",2023,4,3,3,2,1,85.0,75.0,164500.0,https://realting.com/uploads/bigSlider/503/0e88990924f057b74983d37946ec9.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1745480
2 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,9,1,3,2,1,110.0,75.0,185865.0,https://realting.com/uploads/bigSlider/57b/1a0cb58af4b2b41140377d87e4a7c.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1751050
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,8,8,3,2,1,120.0,75.0,180447.0,https://realting.com/uploads/bigSlider/8b6/e91e4996c19a3.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539737
4 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,4,2,1,160.0,75.0,168805.0,https://realting.com/uploads/bigSlider/a6b/264d8e992670b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539256
apartment,Turkey,"Central Anatolia Region, Turkey",2024,,4,3,2,1,100.0,75.0,217386.0,https://realting.com/uploads/bigSlider/c22/6a68083a805c25211ad5735ea84db.webp,https://realting.com/property-for-sale/turkey/stay-property/1687561
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2021,10,5,2,1,1,45.0,75.0,155431.0,https://realting.com/uploads/bigSlider/243/8f392820af1558ad41f9c925ee33f.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750369
1 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,9,4,2,1,1,55.0,75.0,149996.0,https://realting.com/uploads/bigSlider/307/4453a756df188f4e3e019f5d82fac.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750835
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,4,2,1,138.0,75.0,210611.0,https://realting.com/uploads/bigSlider/6e2/6e0c85f87a0b5.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537156
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,8,8,2,2,1,75.0,75.0,186267.0,https://realting.com/uploads/bigSlider/388/34cc6ec45ccb7.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539868
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,3,3,2,2,1,85.0,75.0,133880.0,https://realting.com/uploads/bigSlider/7cc/77004b86c5b47.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538007
2 room apartment,Turkey,"Central Anatolia Region, Turkey",2007,10,8,3,2,2,110.0,75.0,209777.0,https://realting.com/uploads/bigSlider/405/67bedd466cd0f623517e8584235a7.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750617
1 room apartment,Turkey,"Gazipasa, Turkey",2023,5,2,3,1,1,45.0,75.0,123594.0,https://realting.com/uploads/bigSlider/567/e311c45c30b28bf75a6155eb4e1a1.webp,https://realting.com/property-for-sale/turkey/avior-estate-group/1663760
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,2,2,2,2,1,62.0,75.0,128059.0,https://realting.com/uploads/bigSlider/e87/27e1d0a92cc27.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537466
3 room apartment,Turkey,"Gazipasa, Turkey",2023,,3,3,2,1,100.0,75.0,191897.0,https://realting.com/uploads/bigSlider/b4c/35d485717c0a469d61488fc31eb0e.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685234
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,,5,2,2,1,46.0,75.0,195647.0,https://realting.com/uploads/bigSlider/f65/6bb53dc7187c6800958c885d7904e.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685188
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,,4,3,2,1,104.0,75.0,200810.0,https://realting.com/uploads/bigSlider/cf2/183d7a293a9d605ae828c7f9881cd.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1707202
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,90.0,75.0,216695.0,https://realting.com/uploads/bigSlider/c96/72c03f1c19c3d.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538117
3 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,3,2,1,112.0,75.0,227013.0,https://realting.com/uploads/bigSlider/39c/ace961e18cc27.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542397
4 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,7,6,4,2,1,170.0,75.0,184432.0,https://realting.com/uploads/bigSlider/b79/496a24352e6a3.webp,https://realting.com/property-for-sale/turkey/zera-homes/1630112
2 room apartment,Turkey,"Sekerhane Mahallesi, Alanya, Turkey",2023,1,1,2,2,1,55.0,75.0,221193.0,https://realting.com/uploads/bigSlider/53b/4a4d55b683525.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540253
3 room apartment,Turkey,"Mediterranean Region, Alanya, Turkey",2023,1,1,3,2,1,110.0,75.0,145521.0,https://realting.com/uploads/bigSlider/873/02fc4b84afcf.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1540024
