title,country,location,building_construction_year,building_total_floors,apartment_floor,apartment_rooms,apartment_bedrooms,apartment_bathrooms,apartment_total_area,apartment_living_area,price_in_USD,image,url
"Apartment  in Karakocali, Turkey",Turkey,"Karakocali, Mediterranean Region, Alanya, Turkey",2020.0,,,,,,,,103258.0,https://realting.com/uploads/bigSlider/dff/4fd2e61b8312b2cce281544b49e78.webp,https://realting.com/property-for-sale/turkey/stay-property/1725282
"1 room apartment 41 m² in Demirtas, Turkey",Turkey,"Demirtas, Mediterranean Region, Alanya, Turkey",,,,,1.0,,41 m²,,96737.0,https://realting.com/uploads/bigSlider/934/caa6e2b927493.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636549
"2 room apartment 100 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,4.0,,3.0,2.0,,100 m²,,100805.0,https://realting.com/uploads/bigSlider/4c7/3b607b84143bb.webp,https://realting.com/property-for-sale/turkey/park-estate/767770
"2 room apartment 110 m² in Elvanli, Turkey",Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",2024.0,12.0,,3.0,2.0,2.0,110 m²,84 m²,119562.0,https://realting.com/uploads/bigSlider/7bd/261ca74aeaf65410d70a7e1b3222d.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1727989
"2 room apartment 75 m² in Elvanli, Turkey",Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",2024.0,16.0,5.0,2.0,,,75 m²,35 m²,121736.0,https://realting.com/uploads/bigSlider/fc0/715625f096236d12352cfc074ef0f.webp,https://realting.com/property-for-sale/turkey/rpt/1722559
"2 room apartment 50 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,4.0,4.0,2.0,,,50 m²,,131551.0,https://realting.com/uploads/bigSlider/1b5/c6698661e6167.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538749
"2 room apartment 60 m² in Avsallar, Turkey",Turkey,"Avsallar, Mediterranean Region, Alanya, Turkey",,6.0,6.0,2.0,,,60 m²,,97887.0,https://realting.com/uploads/bigSlider/433/f1503b5b041bf.webp,https://realting.com/property-for-sale/turkey/zera-homes/1564275
"1 room apartment 48 m² in Karakocali, Turkey",Turkey,"Karakocali, Mediterranean Region, Alanya, Turkey",,,,1.0,1.0,1.0,48 m²,,97984.0,https://realting.com/uploads/bigSlider/44d/53095a7a07b5b.webp,https://realting.com/property-for-sale/turkey/iky-group-alanya/1082752
"3 room apartment 120 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,5.0,5.0,3.0,,,120 m²,,149014.0,https://realting.com/uploads/bigSlider/659/953a40d96f0ab.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538266
"1 room apartment 48 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,1.0,1.0,48 m²,,101142.0,https://realting.com/uploads/bigSlider/3f8/6cf42a290788f.webp,https://realting.com/property-for-sale/turkey/partners-global/810291
"3 room apartment 110 m² in Erdemli, Turkey",Turkey,"Mediterranean Region, Erdemli, Turkey",2023.0,,5.0,3.0,,2.0,110 m²,,90487.0,https://realting.com/uploads/bigSlider/50f/fca934af38e70b7a2d12ffcc2a1c6.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1719351
"3 room apartment 90 m² in Yesiloez, Turkey",Turkey,"Yesiloez, Mediterranean Region, Alanya, Turkey",2023.0,,3.0,3.0,,1.0,90 m²,,66303.0,https://realting.com/uploads/bigSlider/9ae/1095ca1f8536cd1c19c5aac86d529.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756442
"3 room apartment 82 m² in Erdemli, Turkey",Turkey,"Mediterranean Region, Erdemli, Turkey",2025.0,,1.0,3.0,,1.0,82 m²,,110867.0,https://realting.com/uploads/bigSlider/74d/7d9c136d4f7e614c3e6bed76c8ce1.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1748285
"3 room apartment 78 m² in Ciplakli, Turkey",Turkey,"Ciplakli, Mediterranean Region, Alanya, Turkey",2023.0,,2.0,3.0,,1.0,78 m²,,100541.0,https://realting.com/uploads/bigSlider/5aa/e327a70e4d7892f7623045b704f27.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757250
"2 room apartment 56 m² in Payallar, Turkey",Turkey,"Payallar, Mediterranean Region, Alanya, Turkey",,3.0,3.0,2.0,,,56 m²,,101796.0,https://realting.com/uploads/bigSlider/cc2/10eb33813e3b7.webp,https://realting.com/property-for-sale/turkey/zera-homes/1292512
"3 room apartment 75 m² in Ciplakli, Turkey",Turkey,"Ciplakli, Mediterranean Region, Alanya, Turkey",2023.0,,,3.0,,1.0,75 m²,,116845.0,https://realting.com/uploads/bigSlider/3a3/ad9a8fb9a4e0db91ea570c87d6295.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757376
"2 room apartment 43 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",2023.0,,,2.0,,1.0,43 m²,,105976.0,https://realting.com/uploads/bigSlider/0d9/464cd8320406690e53465431d47f5.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757297
"3 room apartment 95 m² in Doglu, Turkey",Turkey,"Doglu, Mediterranean Region, Mersin, Turkey",2023.0,,3.0,3.0,,1.0,95 m²,,105432.0,https://realting.com/uploads/bigSlider/3aa/576942037546f52ea9613463c27b4.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1685432
"3 room apartment 135 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,4.0,,4.0,3.0,2.0,135 m²,,97553.0,https://realting.com/uploads/bigSlider/70e/b80ce68cd42cf.webp,https://realting.com/property-for-sale/turkey/park-estate/600015
"2 room apartment 90 m² in Mersin, Turkey",Turkey,"Mediterranean Region, Mersin, Turkey",2024.0,15.0,14.0,2.0,,,90 m²,30 m²,93476.0,https://realting.com/uploads/bigSlider/5a3/962fbd2126a9b8e62f5aa54ccaace.webp,https://realting.com/property-for-sale/turkey/rpt/1740542
"2 room apartment 65 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,4.0,4.0,2.0,,,65 m²,,118745.0,https://realting.com/uploads/bigSlider/994/859e58cb2713b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541720
"2 room apartment 48 m² in Yaylali, Turkey",Turkey,"Yaylali, Mediterranean Region, Alanya, Turkey",,1.0,1.0,2.0,,,48 m²,,127001.0,https://realting.com/uploads/bigSlider/c48/e16c92a3bbb7.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538281
"1 room apartment 70 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,,,2.0,1.0,,70 m²,,113812.0,https://realting.com/uploads/bigSlider/40d/07dfebc8c8c89.webp,https://realting.com/property-for-sale/turkey/park-estate/767764
"Apartment  in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",,,,,,,,,105000.0,https://realting.com/uploads/bigSlider/2ba/3de2725d0141f.webp,https://realting.com/property-for-sale/turkey/sky-turkey-property/531465
"3 room apartment 75 m² in Erdemli, Turkey",Turkey,"Mediterranean Region, Erdemli, Turkey",2024.0,,4.0,3.0,,1.0,75 m²,,92389.0,https://realting.com/uploads/bigSlider/7ca/e835c38d35093.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1491382
"2 room apartment 75 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",,12.0,5.0,2.0,,,75 m²,,160208.0,https://realting.com/uploads/bigSlider/cca/74618a16aadcd.webp,https://realting.com/property-for-sale/turkey/zera-homes/1629763
"1 room apartment 55 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",2022.0,12.0,3.0,2.0,1.0,,55 m²,,161952.0,https://realting.com/uploads/bigSlider/060/7b4ecd057be33cc9a39c04898e787.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750727
"2 room apartment 70 m² in Elvanli, Turkey",Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",2024.0,16.0,15.0,2.0,,,70 m²,33 m²,99997.0,https://realting.com/uploads/bigSlider/aad/909851ea9c0d1345efbf2705684f4.webp,https://realting.com/property-for-sale/turkey/rpt/1722907
"1 room apartment 47 m² in Elvanli, Turkey",Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",2023.0,9.0,1.0,1.0,1.0,1.0,47 m²,,61490.0,https://realting.com/uploads/bigSlider/94a/d686380647bbb.webp,https://realting.com/property-for-sale/turkey/proinvest/1297510
"2 room apartment 58 m² in Avsallar, Turkey",Turkey,"Avsallar, Mediterranean Region, Alanya, Turkey",2023.0,,,2.0,,1.0,58 m²,,114127.0,https://realting.com/uploads/bigSlider/a8c/2d3d88b47cb4220db8ab5bd85daa5.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1737457
"1 room apartment 51 m² in Yesilkoey, Turkey",Turkey,"Yesilkoey, Mediterranean Region, Antalya, Turkey",2023.0,3.0,,1.0,1.0,1.0,51 m²,,114090.0,https://realting.com/uploads/bigSlider/d9c/eb5d91fada7463152382a0c7d2829.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1665782
"3 room apartment 155 m² in Niluefer, Turkey",Turkey,"Marmara Region, Besevler Mahallesi, Niluefer, Turkey",1984.0,7.0,4.0,4.0,3.0,2.0,155 m²,140 m²,103802.0,https://realting.com/uploads/bigSlider/7c6/d963c3130a87841dad80a445b4f52.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1727573
"2 room apartment 60 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",,5.0,2.0,2.0,,,60 m²,,113963.0,https://realting.com/uploads/bigSlider/dc9/364461d99192f.webp,https://realting.com/property-for-sale/turkey/zera-homes/1535542
"3 room apartment 100 m² in Elvanli, Turkey",Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",2024.0,16.0,1.0,3.0,,,100 m²,46 m²,117388.0,https://realting.com/uploads/bigSlider/51f/7ddbae361d3925d44b9c8f80c7fc9.webp,https://realting.com/property-for-sale/turkey/rpt/1722745
"2 room apartment 70 m² in Kargicak, Turkey",Turkey,"Kargicak, Mediterranean Region, Alanya, Turkey",,12.0,4.0,2.0,,,70 m²,,133232.0,https://realting.com/uploads/bigSlider/a59/ecc6c96c88d83.webp,https://realting.com/property-for-sale/turkey/zera-homes/1390652
"3 room apartment 115 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,1.0,1.0,3.0,,,115 m²,,97790.0,https://realting.com/uploads/bigSlider/8c5/3e34e630eb163.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539902
"2 room apartment 45 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",2022.0,,4.0,2.0,,1.0,45 m²,,92389.0,https://realting.com/uploads/bigSlider/2d9/616a97172ad51.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1491504
"1 room studio apartment 42 m² in Marmara Region, Turkey",Turkey,"Marmara Region, Turkey",2024.0,6.0,1.0,1.0,,1.0,42 m²,,118972.0,https://realting.com/uploads/bigSlider/f6c/510498c82dc205c37ea582eaa486c.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1715318
"2 room apartment 50 m² in Kargicak, Turkey",Turkey,"Kargicak, Mediterranean Region, Alanya, Turkey",,3.0,3.0,2.0,,,50 m²,,135467.0,https://realting.com/uploads/bigSlider/544/9d2b52d3a0b8f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537921
"2 room apartment 35 m² in Gazipasa, Turkey",Turkey,"Mediterranean Region, Gazipasa, Turkey",2023.0,,,2.0,,1.0,35 m²,,107606.0,https://realting.com/uploads/bigSlider/891/3c92ec75b4e502ea1ce2d2ce63c3c.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1737585
"3 room apartment 66 m² in Kargicak, Turkey",Turkey,"Kargicak, Mediterranean Region, Alanya, Turkey",2023.0,,,3.0,,1.0,66 m²,,93068.0,https://realting.com/uploads/bigSlider/fc9/661c10e59f2ef5ff3eab9c5441ac8.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756716
"2 room apartment 44 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,5.0,5.0,2.0,,,44 m²,,95250.0,https://realting.com/uploads/bigSlider/24f/c648143e1cf3b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1537044
"2 room apartment 105 m² in Turkey, Turkey",Turkey,Turkey,,7.0,2.0,3.0,2.0,2.0,105 m²,,159871.0,https://realting.com/uploads/bigSlider/e86/601c158fa7a2f.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1581443
"1 room apartment 75 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",2018.0,12.0,11.0,2.0,1.0,,75 m²,,173365.0,https://realting.com/uploads/bigSlider/4f0/05c3af3a3c5c0e3fc8b9c8298d10d.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1750737
"1 room apartment 53 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Central Anatolia Region, Kırıkkale, Kirikkale merkez, Turkey",,5.0,1.0,2.0,1.0,,53 m²,,98347.0,https://realting.com/uploads/bigSlider/373/133fb007b8cd.webp,https://realting.com/property-for-sale/turkey/buta-homes/876298
"1 room apartment 65 m² in Limonlu, Turkey",Turkey,"Limonlu, Mediterranean Region, Erdemli, Turkey",2024.0,10.0,1.0,2.0,1.0,1.0,65 m²,,57840.0,https://realting.com/uploads/bigSlider/da7/4bedccb29bb70b75226e513bf3a05.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1706308
"3 room apartment 115 m² in Mersin, Turkey",Turkey,"Mediterranean Region, Mersin, Turkey",2023.0,,2.0,3.0,,1.0,115 m²,,59238.0,https://realting.com/uploads/bigSlider/39f/1fcfbe3f1ac60b482849fa1fa3ac1.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1756368
"1 room apartment 70 m² in Yesiloez, Turkey",Turkey,"Yesiloez, Mediterranean Region, Alanya, Turkey",2024.0,10.0,,2.0,1.0,1.0,70 m²,55 m²,101084.0,https://realting.com/uploads/bigSlider/820/946c72d40340608483b08b7050fa0.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1730498
"2 room apartment 50 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,1.0,1.0,2.0,,,50 m²,,111125.0,https://realting.com/uploads/bigSlider/4a7/ee00e422d94ef.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542519
"3 room apartment 70 m² in Yaylali, Turkey",Turkey,"Yaylali, Mediterranean Region, Alanya, Turkey",2023.0,,3.0,3.0,,1.0,70 m²,,117117.0,https://realting.com/uploads/bigSlider/6d3/a155b778d8da28a626c1e061fb7ca.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757381
"2 room apartment 115 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,9.0,,3.0,2.0,2.0,115 m²,,108393.0,https://realting.com/uploads/bigSlider/ab0/36aaad888acf3.webp,https://realting.com/property-for-sale/turkey/park-estate/691137
"2 room apartment 47 m² in Okurcalar, Turkey",Turkey,"Okurcalar, Mediterranean Region, Alanya, Turkey",,4.0,1.0,2.0,,,47 m²,,121120.0,https://realting.com/uploads/bigSlider/6d9/20d7d920d72c3.webp,https://realting.com/property-for-sale/turkey/zera-homes/1545954
"1 room apartment 80 m² in Istanbul, Turkey",Turkey,"Marmara Region, Istanbul, Turkey",,,,1.0,1.0,1.0,80 m²,,93000.0,https://realting.com/uploads/bigSlider/e63/1ae46586c3993.webp,https://realting.com/property-for-sale/turkey/trem-global/1273117
"2 room apartment 44 m² in Kuzucu, Turkey",Turkey,"Kuzucu, Mediterranean Region, Mezitli, Turkey",2024.0,15.0,13.0,2.0,,,44 m²,32 m²,83693.0,https://realting.com/uploads/bigSlider/201/1e41ada9613faa93c87e384e4e813.webp,https://realting.com/property-for-sale/turkey/rpt/1722999
"3 room apartment 90 m² in Gazipasa, Turkey",Turkey,"Mediterranean Region, Gazipasa, Turkey",2023.0,,,3.0,,1.0,90 m²,,97280.0,https://realting.com/uploads/bigSlider/cad/9b0cdc43ea6b66ebd0064531836f9.webp,https://realting.com/property-for-sale/turkey/ip-puh-elena-yurevna/1757221
"2 room apartment 52 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,2.0,2.0,2.0,,,52 m²,,131551.0,https://realting.com/uploads/bigSlider/c60/91bf0f0c3265f.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542262
"2 room apartment 55 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,2.0,2.0,2.0,,,55 m²,,109538.0,https://realting.com/uploads/bigSlider/b78/9091aa4be76b.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1542133
"1 room apartment 42 m² in Avsallar, Turkey",Turkey,"Avsallar, Mediterranean Region, Alanya, Turkey",,,,,1.0,1.0,42 m²,,95106.0,https://realting.com/uploads/bigSlider/c26/13806875fbe4b.webp,https://realting.com/property-for-sale/turkey/deniz-estate/1636780
"2 room apartment 44 m² in Kuzucu, Turkey",Turkey,"Kuzucu, Mediterranean Region, Mezitli, Turkey",2024.0,15.0,14.0,2.0,,,44 m²,32 m²,81520.0,https://realting.com/uploads/bigSlider/201/1e41ada9613faa93c87e384e4e813.webp,https://realting.com/property-for-sale/turkey/rpt/1723010
"2 room apartment 55 m² in Karakocali, Turkey",Turkey,"Karakocali, Mediterranean Region, Alanya, Turkey",,5.0,3.0,2.0,,,55 m²,,181680.0,https://realting.com/uploads/bigSlider/769/96ca126fc1a23.webp,https://realting.com/property-for-sale/turkey/zera-homes/1490787
"2 room apartment 90 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",2023.0,6.0,,3.0,2.0,1.0,90 m²,70 m²,173909.0,https://realting.com/uploads/bigSlider/6ca/92233b160c773538c2bd140547c36.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1730300
"3 room apartment 120 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,3.0,3.0,3.0,,,120 m²,,168805.0,https://realting.com/uploads/bigSlider/d44/aa6a556ce6253.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1541666
"1 room apartment 65 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",2024.0,6.0,,2.0,1.0,1.0,65 m²,53 m²,160865.0,https://realting.com/uploads/bigSlider/ec5/c24522333a75123d77e26dad96d0c.webp,https://realting.com/property-for-sale/turkey/tekce-overseas/1730590
"1 room apartment 74 m² in Mersin, Turkey",Turkey,"Mediterranean Region, Mersin, Turkey",2023.0,10.0,2.0,2.0,1.0,1.0,74 m²,69 m²,64933.0,https://realting.com/uploads/bigSlider/b03/2b668856065728232cacc682c1962.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1711527
"1 room apartment 502 m² in Mahmutlar, Turkey",Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",2023.0,5.0,,2.0,1.0,1.0,502 m²,,106519.0,https://realting.com/uploads/bigSlider/ca1/17a5abe0e606d.webp,https://realting.com/property-for-sale/turkey/premium-real-estate-nsm/1752063
"2 room apartment 96 m² in Mersin, Turkey",Turkey,"Mediterranean Region, Mersin, Turkey",2024.0,15.0,15.0,3.0,2.0,,96 m²,,122248.0,https://realting.com/uploads/bigSlider/f06/06cbb541bae1e587b0ef43721dd9c.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1673265
"3 room apartment 100 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,1.0,1.0,3.0,,,100 m²,,122238.0,https://realting.com/uploads/bigSlider/9ba/e149e5e443239.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1538706
"2 room apartment 55 m² in Mersin, Turkey",Turkey,"Mediterranean Region, Mersin, Turkey",,1.0,1.0,2.0,,,55 m²,,82550.0,https://realting.com/uploads/bigSlider/48a/11179b1c95e77.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1550838
"3 room apartment 135 m² in Erdemli, Turkey",Turkey,"Mediterranean Region, Erdemli, Turkey",2021.0,,1.0,3.0,,2.0,135 m²,,126681.0,https://realting.com/uploads/bigSlider/d49/b3080c47e550a6f62d7ac796fab3b.webp,https://realting.com/property-for-sale/turkey/liga-real-estate/1673826
"1 room apartment 38 m² in Alanya, Turkey",Turkey,"Mediterranean Region, Sekerhane Mahallesi, Alanya, Turkey",,1.0,1.0,1.0,,,38 m²,,87313.0,https://realting.com/uploads/bigSlider/b1c/936da2392cc55.webp,https://realting.com/property-for-sale/turkey/renaissance-estate/1539439
"1 room apartment 57 m² in Kepez, Turkey",Turkey,"Kepez, Mediterranean Region, Turkey",2024.0,8.0,,2.0,1.0,1.0,57 m²,,121000.0,https://realting.com/uploads/bigSlider/2ca/42805e40d81405854f0546fc55dfe.webp,https://realting.com/property-for-sale/turkey/dda-real-estate/1693492
"1 room apartment 64 m² in Basaksehir, Turkey",Turkey,"Basaksehir, Marmara Region, Turkey",,,,2.0,1.0,1.0,64 m²,,86093.0,https://realting.com/uploads/bigSlider/ca4/1db9a32e05ef.webp,https://realting.com/property-for-sale/turkey/partners-global/809505
